Pair,ClosePrice,CloseTime,QuoteAssetVolume
ETHUSDT,1659.76,1677023999999,874136698.2845911
ETHUSDT,1643.14,1677110399999,861982489.016571
ETHUSDT,1650.53,1677196799999,829754759.565515
ETHUSDT,1607.8,1677283199999,831164574.11824
ETHUSDT,1594.58,1677369599999,462128193.10439295
ETHUSDT,1641.36,1677455999999,499002379.52012897
ETHUSDT,1633.45,1677542399999,707841123.057607
ETHUSDT,1605.23,1677628799999,640150766.3112049
ETHUSDT,2106.41,1625183999999,1688043308.127257
ETHUSDT,2154.13,1625270399999,1397269246.2664564
ETHUSDT,2226.99,1625356799999,1248888441.2531536
ETHUSDT,2322.69,1625443199999,1365904900.3499067
ETHUSDT,2196.53,1625529599999,1753862827.3791049
ETHUSDT,2322.5,1625615999999,1803108194.4684093
ETHUSDT,2316.57,1625702399999,1570553094.637571
ETHUSDT,2116.33,1625788799999,1926184139.309848
ETHUSDT,2146.99,1625875199999,1568646237.310995
ETHUSDT,2110.69,1625961599999,1058023794.511424
ETHUSDT,2140.45,1626047999999,727911535.268998
ETHUSDT,2031.58,1626134399999,1126108847.3713691
ETHUSDT,1940.15,1626220799999,1287490852.461495
ETHUSDT,1994.58,1626307199999,1342931974.3496463
ETHUSDT,1919.51,1626393599999,1251834409.941772
ETHUSDT,1876.26,1626479999999,1097832472.3221335
ETHUSDT,1899.59,1626566399999,810628641.2579023
ETHUSDT,1891.64,1626652799999,1038104997.5220178
ETHUSDT,1818.73,1626739199999,1011627398.9238826
ETHUSDT,1786.03,1626825599999,1386498470.3401668
ETHUSDT,1995.5,1626911999999,2138345813.7854447
ETHUSDT,2024.56,1626998399999,1536669128.520452
ETHUSDT,2124.25,1627084799999,1455496732.0516536
ETHUSDT,2184.75,1627171199999,1360667031.9830072
ETHUSDT,2189.79,1627257599999,1154562327.6539447
ETHUSDT,2228.08,1627343999999,3222622416.2567244
ETHUSDT,2299.49,1627430399999,2025582065.4137945
ETHUSDT,2300.9,1627516799999,1649860557.2934496
ETHUSDT,2382.92,1627603199999,1157988358.946293
ETHUSDT,2461.81,1627689599999,1824191451.5586312
ETHUSDT,2531.05,1627775999999,1253810139.1383708
ETHUSDT,2634.57,1622591999999,3081355010.953452
ETHUSDT,2706.22,1622678399999,2616566301.6287875
ETHUSDT,2857.25,1622764799999,2874856613.490244
ETHUSDT,2689.51,1622851199999,3175186750.490876
ETHUSDT,2627.73,1622937599999,2575726370.4308586
ETHUSDT,2711.92,1623023999999,1814112037.5335104
ETHUSDT,2592.05,1623110399999,3149245176.9112635
ETHUSDT,2507.23,1623196799999,4201646662.8817344
ETHUSDT,2610.18,1623283199999,3223323188.070379
ETHUSDT,2471.09,1623369599999,1874571746.4354444
ETHUSDT,2354.01,1623455999999,1424975261.8077207
ETHUSDT,2370.74,1623542399999,1807036943.9986243
ETHUSDT,2509.33,1623628799999,1724097564.3343067
ETHUSDT,2580.77,1623715199999,1730260219.1338103
ETHUSDT,2543.54,1623801599999,1548303436.0627651
ETHUSDT,2367.89,1623887999999,1533734359.4130068
ETHUSDT,2373.28,1623974399999,1338389545.0014825
ETHUSDT,2234.09,1624060799999,1758827532.8833416
ETHUSDT,2164.67,1624147199999,1104923869.4185991
ETHUSDT,2243.47,1624233599999,1599009750.5269032
ETHUSDT,1885.49,1624319999999,3252129521.677504
ETHUSDT,1879.28,1624406399999,3158928001.131145
ETHUSDT,1968.14,1624492799999,1817518228.910071
ETHUSDT,1989.52,1624579199999,1377799766.499455
ETHUSDT,1808.82,1624665599999,1612556879.1072812
ETHUSDT,1829.64,1624751999999,1478550576.564645
ETHUSDT,1982.28,1624838399999,1299521992.0717993
ETHUSDT,2084.41,1624924799999,2138998047.877628
ETHUSDT,2165.33,1625011199999,1804733069.9829893
ETHUSDT,2275.68,1625097599999,1973676680.8731267
ETHUSDT,4582.95,1638403199999,2382156066.737272
ETHUSDT,4511.21,1638489599999,2047468326.802657
ETHUSDT,4215.73,1638575999999,2972156867.637412
ETHUSDT,4117.25,1638662399999,4370074804.513231
ETHUSDT,4196.44,1638748799999,2224220852.2791967
ETHUSDT,4347.59,1638835199999,2991267298.82173
ETHUSDT,4306.4,1638921599999,1830621575.426944
ETHUSDT,4436.91,1639007999999,1868281437.565388
ETHUSDT,4105.64,1639094399999,1970732612.694487
ETHUSDT,3897.94,1639180799999,2287155262.156313
ETHUSDT,4089.37,1639267199999,1711893271.974861
ETHUSDT,4130.0,1639353599999,1061361793.041272
ETHUSDT,3781.93,1639439999999,2068534029.5511048
ETHUSDT,3858.99,1639526399999,1499985094.813692
ETHUSDT,4019.08,1639612799999,2102151850.1145847
ETHUSDT,3958.11,1639699199999,1489983161.888796
ETHUSDT,3875.42,1639785599999,1789265513.242975
ETHUSDT,3959.93,1639871999999,1326617546.276588
ETHUSDT,3924.14,1639958399999,1208752533.595065
ETHUSDT,3944.73,1640044799999,1416566980.691001
ETHUSDT,4014.15,1640131199999,1364232642.488108
ETHUSDT,3979.51,1640217599999,1215914916.525937
ETHUSDT,4111.41,1640303999999,1525274496.506047
ETHUSDT,4046.36,1640390399999,943327277.447182
ETHUSDT,4094.83,1640476799999,846912042.129082
ETHUSDT,4063.56,1640563199999,767315615.268866
ETHUSDT,4037.23,1640649599999,905588409.897739
ETHUSDT,3792.75,1640735999999,1393962041.501678
ETHUSDT,3630.19,1640822399999,1136202240.431213
ETHUSDT,3709.27,1640908799999,921537785.386881
ETHUSDT,3676.23,1640995199999,1001765030.138141
ETHUSDT,1665.22,1677715199999,780632253.606366
ETHUSDT,1647.86,1677801599999,694364877.504408
ETHUSDT,1569.45,1677887999999,1166573996.744236
ETHUSDT,1566.73,1677974399999,371865636.794456
ETHUSDT,1564.58,1678060799999,469729098.462738
ETHUSDT,1565.84,1678147199999,482146763.966397
ETHUSDT,1561.96,1678233599999,682865640.744412
ETHUSDT,1532.38,1678319999999,714552395.9932791
ETHUSDT,1437.32,1678406399999,1072396877.907578
ETHUSDT,1426.44,1678492799999,1353741388.827259
ETHUSDT,1471.97,1678579199999,1987926852.348374
ETHUSDT,1580.33,1678665599999,1506839740.469654
ETHUSDT,1673.45,1678751999999,1992277884.7963407
ETHUSDT,1699.4,1678838399999,2195733827.910122
ETHUSDT,1649.96,1678924799999,1602460705.895695
ETHUSDT,1673.73,1679011199999,1040043241.140285
ETHUSDT,1789.27,1679097599999,1569265196.452905
ETHUSDT,1758.84,1679183999999,1280189359.424549
ETHUSDT,1780.68,1679270399999,972006261.580209
ETHUSDT,1732.78,1679356799999,1205036446.951221
ETHUSDT,1801.23,1679443199999,1324018564.211035
ETHUSDT,1734.33,1679529599999,1581074700.20938
ETHUSDT,1813.79,1679615999999,1312199315.577505
ETHUSDT,1749.57,1679702399999,1001546184.532135
ETHUSDT,1741.88,1679788799999,620341997.183512
ETHUSDT,1773.88,1679875199999,627660488.27267
ETHUSDT,1715.22,1679961599999,987197970.21984
ETHUSDT,1772.99,1680047999999,935507384.1496781
ETHUSDT,1793.07,1680134399999,967342311.0822339
ETHUSDT,1793.61,1680220799999,1039397383.7804
ETHUSDT,1821.52,1680307199999,1006896937.025254
ETHUSDT,3442.2,1719878399999,780112100.208223
ETHUSDT,3421.35,1719964799999,473853655.522322
ETHUSDT,3295.48,1720051199999,1031040642.948245
ETHUSDT,3059.7,1720137599999,1425360058.279399
ETHUSDT,2981.78,1720223999999,2602693094.463384
ETHUSDT,3066.83,1720310399999,646245038.475145
ETHUSDT,2931.0,1720396799999,538755029.459879
ETHUSDT,3019.01,1720483199999,1484924133.828654
ETHUSDT,3066.65,1720569599999,859567747.6639271
ETHUSDT,3101.05,1720655999999,839730659.372952
ETHUSDT,3099.57,1720742399999,907129989.222096
ETHUSDT,3133.88,1720828799999,575599522.8506631
ETHUSDT,3175.93,1720915199999,376336968.78329295
ETHUSDT,3245.08,1721001599999,530204017.16941106
ETHUSDT,3483.39,1721087999999,1058747637.288266
ETHUSDT,3444.13,1721174399999,1291412549.937766
ETHUSDT,3387.05,1721260799999,1029558208.636794
ETHUSDT,3426.5,1721347199999,829503482.767012
ETHUSDT,3503.53,1721433599999,1034724329.319296
ETHUSDT,3517.5,1721519999999,516504071.76519907
ETHUSDT,3535.92,1721606399999,764360242.6011741
ETHUSDT,3439.6,1721692799999,724117324.1691219
ETHUSDT,3482.51,1721779199999,1737977523.022786
ETHUSDT,3335.81,1721865599999,940244066.497797
ETHUSDT,3175.48,1721951999999,1570457188.18384
ETHUSDT,3274.61,1722038399999,844064770.7248179
ETHUSDT,3249.01,1722124799999,757931406.545815
ETHUSDT,3270.16,1722211199999,336422802.722383
ETHUSDT,3317.66,1722297599999,1061016180.078098
ETHUSDT,3279.21,1722383999999,652703227.796507
ETHUSDT,3232.74,1722470399999,769347274.945988
ETHUSDT,3815.82,1717286399999,503500622.837856
ETHUSDT,3780.91,1717372799999,798100737.663757
ETHUSDT,3767.06,1717459199999,946239636.296371
ETHUSDT,3810.23,1717545599999,878533930.5998899
ETHUSDT,3865.99,1717631999999,1046373693.422429
ETHUSDT,3813.46,1717718399999,910751773.181592
ETHUSDT,3678.32,1717804799999,1352307567.238349
ETHUSDT,3681.57,1717891199999,518118534.039922
ETHUSDT,3706.4,1717977599999,381854484.95566
ETHUSDT,3667.85,1718063999999,575211243.30527
ETHUSDT,3497.33,1718150399999,1552225947.171155
ETHUSDT,3560.12,1718236799999,1384558593.85822
ETHUSDT,3469.4,1718323199999,1048214494.75108
ETHUSDT,3481.8,1718409599999,1116570671.848945
ETHUSDT,3568.74,1718495999999,873576137.27908
ETHUSDT,3624.41,1718582399999,537492821.643428
ETHUSDT,3511.46,1718668799999,1196162530.919053
ETHUSDT,3483.42,1718755199999,1541798882.411695
ETHUSDT,3560.51,1718841599999,1138419054.652927
ETHUSDT,3513.08,1718927999999,1170597741.257869
ETHUSDT,3518.5,1719014399999,1197095546.233963
ETHUSDT,3495.75,1719100799999,405045499.421582
ETHUSDT,3420.91,1719187199999,463204539.05644
ETHUSDT,3352.73,1719273599999,1807046957.9652193
ETHUSDT,3394.91,1719359999999,812730026.8442
ETHUSDT,3371.44,1719446399999,699375819.276128
ETHUSDT,3450.44,1719532799999,687897292.145414
ETHUSDT,3380.15,1719619199999,760116781.029508
ETHUSDT,3378.8,1719705599999,299468173.245718
ETHUSDT,3438.16,1719791999999,480491273.121482
ETHUSDT,3503.8,1712015999999,1437691729.032314
ETHUSDT,3278.96,1712102399999,2068004456.0628233
ETHUSDT,3310.83,1712188799999,1358993604.798615
ETHUSDT,3327.4,1712275199999,1187792289.214371
ETHUSDT,3317.85,1712361599999,1132252495.889124
ETHUSDT,3351.59,1712447999999,612681489.148954
ETHUSDT,3454.2,1712534399999,715174110.573835
ETHUSDT,3694.61,1712620799999,1787240600.808657
ETHUSDT,3506.39,1712707199999,1643610851.75092
ETHUSDT,3545.64,1712793599999,1361401195.431785
ETHUSDT,3502.52,1712879999999,1197654094.446207
ETHUSDT,3237.43,1712966399999,2328197177.420495
ETHUSDT,3007.01,1713052799999,3066250202.835826
ETHUSDT,3155.11,1713139199999,2244354713.135616
ETHUSDT,3101.99,1713225599999,1911310147.2306633
ETHUSDT,3084.22,1713311999999,1610290812.173095
ETHUSDT,2985.41,1713398399999,1483253378.358158
ETHUSDT,3064.4,1713484799999,1177977125.358139
ETHUSDT,3056.46,1713571199999,1843119282.769549
ETHUSDT,3155.79,1713657599999,749727918.3962579
ETHUSDT,3147.67,1713743999999,694988777.191024
ETHUSDT,3200.2,1713830399999,928957385.3802301
ETHUSDT,3219.46,1713916799999,813798516.3203859
ETHUSDT,3140.8,1714003199999,1261617674.785295
ETHUSDT,3155.8,1714089599999,1104939534.274997
ETHUSDT,3131.3,1714175999999,792255507.8625581
ETHUSDT,3255.56,1714262399999,1027413859.249457
ETHUSDT,3263.45,1714348799999,1006628332.290045
ETHUSDT,3216.73,1714435199999,1345237182.553429
ETHUSDT,3014.05,1714521599999,1710124473.495703
ETHUSDT,2555.69,1627862399999,2217485596.778454
ETHUSDT,2606.93,1627948799999,1887684672.4710493
ETHUSDT,2509.04,1628035199999,1986976146.0041504
ETHUSDT,2724.78,1628121599999,2498364633.894655
ETHUSDT,2826.99,1628207999999,3553456266.77197
ETHUSDT,2891.58,1628294399999,2334160884.125929
ETHUSDT,3160.31,1628380799999,3673732670.3173537
ETHUSDT,3011.85,1628467199999,2979960615.1300263
ETHUSDT,3160.52,1628553599999,3453771928.060336
ETHUSDT,3141.66,1628639999999,2763516346.6677885
ETHUSDT,3160.5,1628726399999,2351996141.79722
ETHUSDT,3045.96,1628812799999,2283938414.771762
ETHUSDT,3322.32,1628899199999,1867199038.7077763
ETHUSDT,3263.16,1628985599999,1587713825.6861787
ETHUSDT,3307.09,1629071999999,1813755247.625386
ETHUSDT,3146.53,1629158399999,2062860388.3954492
ETHUSDT,3011.72,1629244799999,2535149204.5375986
ETHUSDT,3014.55,1629331199999,1902429362.9636245
ETHUSDT,3184.12,1629417599999,1931520693.610396
ETHUSDT,3284.82,1629503999999,1809283029.2179065
ETHUSDT,3223.43,1629590399999,1375973641.1631632
ETHUSDT,3238.0,1629676799999,1304347038.5713573
ETHUSDT,3321.28,1629763199999,2000534992.1483488
ETHUSDT,3170.62,1629849599999,1758604481.5998473
ETHUSDT,3226.87,1629935999999,1534476278.2531996
ETHUSDT,3093.2,1630022399999,1382397989.4504704
ETHUSDT,3273.45,1630108799999,1434311977.245256
ETHUSDT,3244.48,1630195199999,850631439.0532795
ETHUSDT,3223.47,1630281599999,1078681950.902087
ETHUSDT,3229.64,1630367999999,2027490192.4973872
ETHUSDT,3429.2,1630454399999,2895209449.7077646
ETHUSDT,3826.82,1630540799999,3038498667.85424
ETHUSDT,3785.82,1630627199999,1981758437.085756
ETHUSDT,3938.11,1630713599999,2557662974.330016
ETHUSDT,3885.52,1630799999999,1422981232.233712
ETHUSDT,3950.29,1630886399999,1432553302.476841
ETHUSDT,3926.77,1630972799999,1562560096.37577
ETHUSDT,3434.57,1631059199999,4298119218.282754
ETHUSDT,3499.0,1631145599999,2665272033.980108
ETHUSDT,3424.93,1631231999999,2194182935.338638
ETHUSDT,3208.86,1631318399999,2107283581.30531
ETHUSDT,3267.21,1631404799999,1355587141.453793
ETHUSDT,3404.21,1631491199999,1379322044.697631
ETHUSDT,3285.35,1631577599999,2103663103.067748
ETHUSDT,3434.37,1631663999999,1249733657.132103
ETHUSDT,3613.55,1631750399999,1486156273.791875
ETHUSDT,3567.98,1631836799999,1680487713.224465
ETHUSDT,3399.81,1631923199999,1383268101.517886
ETHUSDT,3435.64,1632009599999,1090387917.429689
ETHUSDT,3328.62,1632095999999,1052980779.84908
ETHUSDT,2977.28,1632182399999,2834781758.8926153
ETHUSDT,2765.9,1632268799999,2827179157.4349656
ETHUSDT,3076.92,1632355199999,1993084668.614384
ETHUSDT,3152.5,1632441599999,1428616217.718121
ETHUSDT,2928.53,1632527999999,2715718192.370976
ETHUSDT,2921.73,1632614399999,1428143403.478111
ETHUSDT,3059.37,1632700799999,2062409598.894876
ETHUSDT,2925.59,1632787199999,1564096695.372967
ETHUSDT,2804.91,1632873599999,1477983245.669702
ETHUSDT,2850.45,1632959999999,1180681056.162314
ETHUSDT,3000.61,1633046399999,1514341937.307116
ETHUSDT,2972.46,1714607999999,1827523436.860293
ETHUSDT,2986.19,1714694399999,1084862887.847943
ETHUSDT,3102.61,1714780799999,1081409861.154123
ETHUSDT,3117.23,1714867199999,613297368.100618
ETHUSDT,3136.41,1714953599999,684143592.814579
ETHUSDT,3062.6,1715039999999,1111315631.576414
ETHUSDT,3005.69,1715126399999,917252045.6882031
ETHUSDT,2974.21,1715212799999,800460076.6356671
ETHUSDT,3036.23,1715299199999,715090822.076205
ETHUSDT,2909.99,1715385599999,972264869.4920499
ETHUSDT,2912.45,1715471999999,402989065.566229
ETHUSDT,2929.29,1715558399999,315212004.622529
ETHUSDT,2950.99,1715644799999,1083553488.623212
ETHUSDT,2881.93,1715731199999,783471918.254666
ETHUSDT,3032.55,1715817599999,1036063008.59966
ETHUSDT,2944.7,1715903999999,876706595.658027
ETHUSDT,3092.01,1715990399999,1088374622.991193
ETHUSDT,3122.94,1716076799999,622730956.337748
ETHUSDT,3071.19,1716163199999,513790068.69183
ETHUSDT,3661.78,1716249599999,2853349713.672701
ETHUSDT,3789.6,1716335999999,3557244460.363258
ETHUSDT,3737.73,1716422399999,2151256432.12026
ETHUSDT,3783.61,1716508799999,4283549690.4411807
ETHUSDT,3728.28,1716595199999,1782983862.212967
ETHUSDT,3749.26,1716681599999,594438275.8051369
ETHUSDT,3826.47,1716767999999,1115661431.007397
ETHUSDT,3894.22,1716854399999,1424169372.465946
ETHUSDT,3844.69,1716940799999,1605074794.248354
ETHUSDT,3767.43,1717027199999,1274087642.072243
ETHUSDT,3747.91,1717113599999,1042146006.39132
ETHUSDT,3762.29,1717199999999,1032174005.216676
ETHUSDT,2352.04,1704153599999,500451219.612806
ETHUSDT,2355.34,1704239999999,1090922198.049091
ETHUSDT,2209.72,1704326399999,1797597895.179904
ETHUSDT,2267.11,1704412799999,1009072619.206773
ETHUSDT,2268.78,1704499199999,910367621.1816621
ETHUSDT,2240.78,1704585599999,434867515.95915693
ETHUSDT,2221.42,1704671999999,463525159.25742894
ETHUSDT,2330.44,1704758399999,1221527410.440822
ETHUSDT,2344.29,1704844799999,1267764132.836077
ETHUSDT,2584.38,1704931199999,2536320982.388543
ETHUSDT,2618.01,1705017599999,2194916359.191646
ETHUSDT,2522.54,1705103999999,2318179618.086912
ETHUSDT,2578.19,1705190399999,1075466481.72042
ETHUSDT,2472.87,1705276799999,774962904.807117
ETHUSDT,2511.78,1705363199999,793871974.871601
ETHUSDT,2587.4,1705449599999,972060398.7746
ETHUSDT,2530.19,1705535999999,933809190.348208
ETHUSDT,2470.81,1705622399999,1129803152.914788
ETHUSDT,2492.0,1705708799999,1047352971.89337
ETHUSDT,2472.01,1705795199999,337794603.1476
ETHUSDT,2457.05,1705881599999,303022758.728082
ETHUSDT,2314.2,1705967999999,1252505758.322904
ETHUSDT,2242.6,1706054399999,1568448812.43809
ETHUSDT,2235.02,1706140799999,802477123.108515
ETHUSDT,2218.64,1706227199999,731016014.3822889
ETHUSDT,2267.68,1706313599999,815753832.163171
ETHUSDT,2267.94,1706399999999,329102144.459815
ETHUSDT,2256.9,1706486399999,476534769.158892
ETHUSDT,2317.6,1706572799999,696374288.619473
ETHUSDT,2343.01,1706659199999,871148737.1666579
ETHUSDT,2283.14,1706745599999,920131584.290104
ETHUSDT,1873.47,1690934399999,659100582.108448
ETHUSDT,1839.9,1691020799999,470466371.262786
ETHUSDT,1835.81,1691107199999,315081750.38648
ETHUSDT,1830.23,1691193599999,344687096.602038
ETHUSDT,1836.48,1691279999999,171683574.022643
ETHUSDT,1830.28,1691366399999,165701947.019345
ETHUSDT,1829.1,1691452799999,409166592.89164895
ETHUSDT,1856.3,1691539199999,436891258.634858
ETHUSDT,1855.35,1691625599999,356559464.883318
ETHUSDT,1852.47,1691711999999,236043286.656351
ETHUSDT,1848.84,1691798399999,209237745.63836
ETHUSDT,1849.93,1691884799999,117106742.569844
ETHUSDT,1840.73,1691971199999,222956657.347428
ETHUSDT,1845.5,1692057599999,277387603.677403
ETHUSDT,1828.98,1692143999999,341622741.956271
ETHUSDT,1807.81,1692230399999,373631455.899558
ETHUSDT,1681.49,1692316799999,1390504308.003381
ETHUSDT,1661.59,1692403199999,901117750.7173231
ETHUSDT,1669.67,1692489599999,387407573.3804
ETHUSDT,1685.24,1692575999999,327342264.94863
ETHUSDT,1667.55,1692662399999,418860905.06739694
ETHUSDT,1634.99,1692748799999,657589420.923018
ETHUSDT,1679.61,1692835199999,622717740.76397
ETHUSDT,1661.16,1692921599999,383948287.500426
ETHUSDT,1653.8,1693007999999,390502520.582296
ETHUSDT,1647.04,1693094399999,130634757.648333
ETHUSDT,1658.33,1693180799999,145109143.683836
ETHUSDT,1653.08,1693267199999,352868062.83225
ETHUSDT,1729.42,1693353599999,842464924.522092
ETHUSDT,1705.23,1693439999999,347291135.28552
ETHUSDT,1645.76,1693526399999,554219312.094311
ETHUSDT,1629.12,1693612799999,493457144.938849
ETHUSDT,1637.03,1693699199999,166937240.933972
ETHUSDT,1635.84,1693785599999,190979647.353311
ETHUSDT,1630.51,1693871999999,274049115.417922
ETHUSDT,1634.45,1693958399999,333010633.963955
ETHUSDT,1633.15,1694044799999,358419121.474319
ETHUSDT,1648.11,1694131199999,374542954.194732
ETHUSDT,1636.44,1694217599999,362938822.785618
ETHUSDT,1635.54,1694303999999,95627623.417556
ETHUSDT,1617.42,1694390399999,336517904.443572
ETHUSDT,1551.85,1694476799999,657137141.34232
ETHUSDT,1592.97,1694563199999,525392019.744392
ETHUSDT,1607.62,1694649599999,357304191.673901
ETHUSDT,1626.47,1694735999999,447913522.75155
ETHUSDT,1641.29,1694822399999,295616593.107865
ETHUSDT,1634.4,1694908799999,163144495.691079
ETHUSDT,1622.48,1694995199999,195464805.891003
ETHUSDT,1636.66,1695081599999,458235380.246686
ETHUSDT,1643.12,1695167999999,302910996.591828
ETHUSDT,1622.26,1695254399999,379255954.951705
ETHUSDT,1583.94,1695340799999,384503484.65584093
ETHUSDT,1593.08,1695427199999,198987470.055888
ETHUSDT,1593.86,1695513599999,102806906.083431
ETHUSDT,1580.71,1695599999999,218549215.974009
ETHUSDT,1588.33,1695686399999,279294486.722661
ETHUSDT,1594.01,1695772799999,199551097.289548
ETHUSDT,1598.64,1695859199999,440883556.960054
ETHUSDT,1652.99,1695945599999,541873730.296698
ETHUSDT,1667.45,1696031999999,420335662.096628
ETHUSDT,1670.89,1696118399999,229630339.535437
ETHUSDT,2304.28,1706831999999,708868445.0467551
ETHUSDT,2309.06,1706918399999,549302201.697642
ETHUSDT,2296.49,1707004799999,307866239.186442
ETHUSDT,2289.79,1707091199999,393039532.452068
ETHUSDT,2301.83,1707177599999,545576620.0025649
ETHUSDT,2372.64,1707263999999,864113645.787681
ETHUSDT,2425.1,1707350399999,820475884.3035209
ETHUSDT,2419.55,1707436799999,821961943.652096
ETHUSDT,2486.56,1707523199999,1222635531.628793
ETHUSDT,2500.24,1707609599999,461966177.394756
ETHUSDT,2507.21,1707695999999,553430378.325069
ETHUSDT,2659.99,1707782399999,1152087242.126358
ETHUSDT,2639.99,1707868799999,1328138932.929169
ETHUSDT,2774.81,1707955199999,1258639954.547665
ETHUSDT,2822.59,1708041599999,1353587492.514775
ETHUSDT,2801.8,1708127999999,1062271564.48786
ETHUSDT,2785.93,1708214399999,673711593.2517129
ETHUSDT,2881.2,1708300799999,1037802342.593287
ETHUSDT,2944.8,1708387199999,1302430726.129661
ETHUSDT,3014.81,1708473599999,1868745481.647549
ETHUSDT,2967.9,1708559999999,1746960179.79394
ETHUSDT,2971.4,1708646399999,1676206889.451405
ETHUSDT,2922.24,1708732799999,1261137725.511952
ETHUSDT,2992.62,1708819199999,721993808.566193
ETHUSDT,3112.59,1708905599999,1257766106.546299
ETHUSDT,3175.94,1708991999999,1703165045.241492
ETHUSDT,3242.36,1709078399999,2025805516.974933
ETHUSDT,3383.1,1709164799999,3153201034.914763
ETHUSDT,3340.09,1709251199999,2608623102.49017
ETHUSDT,3433.43,1709337599999,1405295834.572694
ETHUSDT,3421.4,1709423999999,971756920.451209
ETHUSDT,3487.81,1709510399999,1172272660.98449
ETHUSDT,3627.76,1709596799999,2526905041.93919
ETHUSDT,3553.65,1709683199999,5043847679.68348
ETHUSDT,3818.59,1709769599999,3652250924.2777367
ETHUSDT,3868.76,1709855999999,2067607917.443709
ETHUSDT,3883.36,1709942399999,2534209920.0055647
ETHUSDT,3905.21,1710028799999,995823688.313553
ETHUSDT,3878.47,1710115199999,1393415653.98342
ETHUSDT,4064.8,1710201599999,2874119154.303359
ETHUSDT,3979.96,1710287999999,2522475873.08181
ETHUSDT,4004.79,1710374399999,1933909390.302124
ETHUSDT,3881.7,1710460799999,2520007951.6912
ETHUSDT,3742.19,1710547199999,3513477459.320449
ETHUSDT,3523.09,1710633599999,1999176881.3126152
ETHUSDT,3644.71,1710719999999,1843487764.621314
ETHUSDT,3520.46,1710806399999,2029690613.721462
ETHUSDT,3158.64,1710892799999,3474307712.276456
ETHUSDT,3516.53,1710979199999,3957251428.8990407
ETHUSDT,3492.85,1711065599999,2114084858.1565351
ETHUSDT,3336.35,1711151999999,1891771641.0190072
ETHUSDT,3329.53,1711238399999,1089778379.601229
ETHUSDT,3454.98,1711324799999,879033073.0314541
ETHUSDT,3590.42,1711411199999,1945377748.66027
ETHUSDT,3587.33,1711497599999,1800812035.846224
ETHUSDT,3501.19,1711583999999,1576098628.307976
ETHUSDT,3560.49,1711670399999,1436630524.623043
ETHUSDT,3509.74,1711756799999,1138548291.158387
ETHUSDT,3505.64,1711843199999,759625521.451892
ETHUSDT,3645.29,1711929599999,878141654.3459821
ETHUSDT,2824.81,1651449599999,1230927404.406151
ETHUSDT,2856.54,1651535999999,1476062750.216177
ETHUSDT,2781.7,1651622399999,1046307600.938906
ETHUSDT,2940.64,1651708799999,1572901182.250391
ETHUSDT,2747.97,1651795199999,2055752498.2165673
ETHUSDT,2692.85,1651881599999,1918267933.165302
ETHUSDT,2635.34,1651967999999,987464053.430564
ETHUSDT,2519.71,1652054399999,1930282594.6590688
ETHUSDT,2228.55,1652140799999,3725676633.1362967
ETHUSDT,2342.05,1652227199999,3650912006.062748
ETHUSDT,2084.99,1652313599999,4605757119.998099
ETHUSDT,1960.22,1652399999999,4485518775.573885
ETHUSDT,2009.69,1652486399999,2355144482.314068
ETHUSDT,2056.48,1652572799999,1136170835.745817
ETHUSDT,2145.29,1652659199999,1067795595.552432
ETHUSDT,2023.66,1652745599999,1672324751.612644
ETHUSDT,2090.72,1652831999999,1175068276.038261
ETHUSDT,1915.11,1652918399999,1262292139.414203
ETHUSDT,2019.55,1653004799999,1461787984.391026
ETHUSDT,1959.08,1653091199999,1151839844.607967
ETHUSDT,1975.07,1653177599999,470714672.584742
ETHUSDT,2043.19,1653263999999,715445185.6278391
ETHUSDT,1973.32,1653350399999,1296599784.113311
ETHUSDT,1979.41,1653436799999,1047864199.932369
ETHUSDT,1942.63,1653523199999,1034922798.422685
ETHUSDT,1792.23,1653609599999,2157585473.515414
ETHUSDT,1727.27,1653695999999,2284866824.037575
ETHUSDT,1792.22,1653782399999,988074924.5510889
ETHUSDT,1813.64,1653868799999,776046677.0579289
ETHUSDT,1998.78,1653955199999,1557925971.047644
ETHUSDT,1941.9,1654041599999,1477853073.767754
ETHUSDT,1578.48,1667347199999,836251567.424643
ETHUSDT,1518.34,1667433599999,1534786415.439207
ETHUSDT,1531.01,1667519999999,863253444.76684
ETHUSDT,1644.78,1667606399999,1503427052.720768
ETHUSDT,1626.98,1667692799999,577061606.733728
ETHUSDT,1568.29,1667779199999,668569491.577513
ETHUSDT,1568.1,1667865599999,1013046543.980439
ETHUSDT,1334.77,1667951999999,3356475001.5459046
ETHUSDT,1102.73,1668038399999,3021176147.3961606
ETHUSDT,1299.28,1668124799999,2443394252.530366
ETHUSDT,1289.28,1668211199999,1652414528.520891
ETHUSDT,1257.25,1668297599999,693031301.598889
ETHUSDT,1221.49,1668383999999,676891239.244159
ETHUSDT,1243.28,1668470399999,1152982945.602032
ETHUSDT,1253.23,1668556799999,798023541.208052
ETHUSDT,1216.17,1668643199999,826025937.8362911
ETHUSDT,1200.43,1668729599999,638342419.855931
ETHUSDT,1212.58,1668815999999,437658373.674359
ETHUSDT,1217.67,1668902399999,254211466.151609
ETHUSDT,1142.21,1668988799999,625008081.79912
ETHUSDT,1107.34,1669075199999,1031424505.498328
ETHUSDT,1139.6,1669161599999,831782462.696527
ETHUSDT,1184.52,1669247999999,741271142.4300979
